maintained,technique,is,INFAROUP,and,the,number,is,30
infaroup,30,infaroup,30,outfaroup,13,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,14,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,15,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,16,infaroup,30,20
infaroup,30,infaroup,30,outfaroup,17,infaroup,30,40
infaroup,30,infaroup,30,outfaroup,18,infaroup,30,60
infaroup,30,infaroup,30,outfaroup,19,infaroup,30,70
infaroup,30,infaroup,30,outfaroup,20,infaroup,30,70
infaroup,30,infaroup,30,outfaroup,21,infaroup,30,70
infaroup,30,infaroup,30,outfaroup,22,infaroup,30,70
infaroup,30,infaroup,30,outfaroup,23,infaroup,30,80
infaroup,30,infaroup,30,outfaroup,24,infaroup,30,100
infaroup,30,infaroup,30,outfaroup,25,infaroup,30,120
infaroup,30,infaroup,30,outfaroup,26,infaroup,30,140
infaroup,30,infaroup,30,outfaroup,27,infaroup,30,140
infaroup,30,infaroup,30,outfaroup,28,infaroup,30,140
infaroup,30,infaroup,30,outfaroup,29,infaroup,30,140
infaroup,30,infaroup,30,outfaroup,30,infaroup,30,140
infaroup,30,infaroup,30,outfaroup,31,infaroup,30,480
infaroup,30,infaroup,30,outfaroup,32,infaroup,30,110
infaroup,30,infaroup,30,outfaroup,33,infaroup,30,90
infaroup,30,infaroup,30,outfaroup,34,infaroup,30,70
infaroup,30,infaroup,30,outfaroup,35,infaroup,30,50
infaroup,30,infaroup,30,outfaroup,36,infaroup,30,30
infaroup,30,infaroup,30,outfaroup,37,infaroup,30,10
infaroup,30,infaroup,30,outfaroup,38,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,39,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,40,infaroup,30,10
infaroup,30,infaroup,30,outfaroup,41,infaroup,30,10
infaroup,30,infaroup,30,outfaroup,42,infaroup,30,30
